product_id,duplicate_count,title,brand,product_type_1,first_array_index
"hm-kaggle-0669614002",3,"1 pk world cup","H&M","Accessories",2420
"hm-kaggle-0669614003",3,"1 pk world cup","H&M","Accessories",2421
"hm-kaggle-0669614004",3,"1 pk world cup","H&M","Accessories",2422
"hm-kaggle-0669614007",3,"1 pk world cup","H&M","Accessories",2423
"hm-kaggle-0669614008",3,"1 pk world cup","H&M","Accessories",2424
"hm-kaggle-0669614009",3,"1 pk world cup","H&M","Accessories",2425
"hm-kaggle-0669614012",3,"1 pk world cup","H&M","Accessories",2426
"hm-kaggle-0669631001",3,"BRONN sneaker","H&M","Shoes",2427
"hm-kaggle-0669631004",3,"BRONN sneaker","H&M","Shoes",2428
"hm-kaggle-0669642001",3,"HOBNOB TURTLENECK","H&M","Tops",2429
"hm-kaggle-0669655002",3,"P Grace top","H&M","Tops",2430
"hm-kaggle-0669670001",3,"BYN Senorita body","H&M","Tops",2431
"hm-kaggle-0669674001",3,"LOGG Freddie jogger","H&M","Bottoms",2432
"hm-kaggle-0669679001",3,"Aphrodite knot dress","H&M","Dresses",2433
"hm-kaggle-0669679002",3,"Aphrodite knot dress","H&M","Dresses",2434
"hm-kaggle-0669682001",3,"Irma sweater","H&M","Tops",2435
"hm-kaggle-0669682002",3,"Irma sweater","H&M","Tops",2436
"hm-kaggle-0669682004",3,"Irma sweater","H&M","Tops",2437
"hm-kaggle-0669682006",3,"Irma sweater","H&M","Tops",2438
"hm-kaggle-0669682008",3,"Irma sweater","H&M","Tops",2439
"hm-kaggle-0669700001",3,"Capri denim","H&M","Bottoms",2440
"hm-kaggle-0669713001",3,"Zingo sweater","H&M","Tops",2441
"hm-kaggle-0669713004",3,"Zingo sweater","H&M","Tops",2442
"hm-kaggle-0669713007",3,"Zingo sweater","H&M","Tops",2443
"hm-kaggle-0669724001",3,"Ori Rodeo Tee","H&M","Tops",2444
"hm-kaggle-0669727001",3,"Drake skinny trs","H&M","Bottoms",2445
"hm-kaggle-0669737001",3,"PC J Rain","H&M","Dresses",2446
"hm-kaggle-0669752001",3,"Borg track jacket","H&M","Outerwear",2447
"hm-kaggle-0669752002",3,"Borg track jacket","H&M","Outerwear",2448
"hm-kaggle-0669778001",3,"Wasp cardigan","H&M","Tops",2449
"hm-kaggle-0669779001",3,"Scallop LS","H&M","Tops",2450
"hm-kaggle-0669780002",3,"Dry LS","H&M","Tops",2451
"hm-kaggle-0669780003",3,"Dry LS","H&M","Tops",2452
"hm-kaggle-0669786001",3,"Class Sasha mix pk","H&M","Jewelry",2453
"hm-kaggle-0669786002",3,"Class Sasha mix pk","H&M","Jewelry",2454
"hm-kaggle-0669793001",3,"Flirty Ally aliceband","H&M","Accessories",2455
"hm-kaggle-0669862001",3,"TINDRA N top","H&M","Tops",2456
"hm-kaggle-0669863001",3,"Ray mid runner","H&M","Shoes",2457
"hm-kaggle-0669864002",3,"KETTY N top","H&M","Tops",2458
"hm-kaggle-0669864003",3,"KETTY LS","H&M","Tops",2459
"hm-kaggle-0669864004",3,"KETTY LS","H&M","Tops",2460
"hm-kaggle-0669882001",3,"Thelma tie top","H&M","Tops",2461
"hm-kaggle-0669882004",3,"Thelma tie top","H&M","Tops",2462
"hm-kaggle-0669882005",3,"Thelma tie top","H&M","Tops",2463
"hm-kaggle-0669882007",3,"Thelma tie top","H&M","Tops",2464
"hm-kaggle-0669900001",3,"JOELLE N sweater","H&M","Tops",2465
"hm-kaggle-0669900002",3,"JOELLE N sweater","H&M","Tops",2466
"hm-kaggle-0669901001",3,"Rossellini Scarf","H&M","Accessories",2467
"hm-kaggle-0669901003",3,"Rossellini Scarf","H&M","Accessories",2468
"hm-kaggle-0669908001",3,"FRENZY N wraptop ls","H&M","Tops",2469
"hm-kaggle-0669908002",3,"FRENZY N wraptop ls","H&M","Tops",2470
"hm-kaggle-0669910001",3,"P DELLA top","H&M","Tops",2471
"hm-kaggle-0669943001",3,"Speed Wenny Hoop","H&M","Jewelry",2472
"hm-kaggle-0669943002",3,"Speed Wenny Hoop","H&M","Jewelry",2473
"hm-kaggle-0669944001",3,"Speed Prince Earring","H&M","Jewelry",2474
"hm-kaggle-0669950003",3,"Benjamin jeggers","H&M","Bottoms",2475
"hm-kaggle-0669950005",3,"Benjamin jeggers","H&M","Bottoms",2476
"hm-kaggle-0669951001",3,"Caramel sweater","H&M","Tops",2477
"hm-kaggle-0669951002",3,"Caramel sweater","H&M","Tops",2478
"hm-kaggle-0671282001",3,"speed Kungfu earring","H&M","Jewelry",2479
"hm-kaggle-0669951003",3,"Caramel sweater","H&M","Tops",2480
"hm-kaggle-0669952001",3,"Fiffi Folded waist","H&M","Bottoms",2481
"hm-kaggle-0669953001",3,"Cozima dress","H&M","Dresses",2482
"hm-kaggle-0669953003",3,"Cozima dress","H&M","Dresses",2483
"hm-kaggle-0669993001",3,"Loco shorts.","H&M","Bottoms",2484
"hm-kaggle-0669993003",3,"Loco shorts.","H&M","Bottoms",2485
"hm-kaggle-0669993004",3,"Loco shorts.","H&M","Bottoms",2486
"hm-kaggle-0669993005",3,"Loco shorts.","H&M","Bottoms",2487
"hm-kaggle-0669993006",3,"Loco shorts.","H&M","Bottoms",2488
"hm-kaggle-0669993008",3,"Loco shorts.","H&M","Bottoms",2489
"hm-kaggle-0669993011",3,"Loco shorts.","H&M","Bottoms",2490
"hm-kaggle-0669993012",3,"Loco shorts.","H&M","Bottoms",2491
"hm-kaggle-0669993016",3,"Loco shorts.","H&M","Bottoms",2492
"hm-kaggle-0669993018",3,"Loco shorts.","H&M","Bottoms",2493
"hm-kaggle-0670021001",3,"Birc soft pant","H&M","Bottoms",2494
"hm-kaggle-0670022001",3,"Plum skirt","H&M","Bottoms",2495
"hm-kaggle-0670030001",3,"Harvey pj jacket","H&M","Outerwear",2496
"hm-kaggle-0670043001",3,"PE DANIELA COAT","H&M","Outerwear",2497
"hm-kaggle-0670043002",3,"PE DANIELA COAT","H&M","Outerwear",2498
"hm-kaggle-0670049001",3,"FENNEL cropped trousers","H&M","Bottoms",2499
"hm-kaggle-0670049002",3,"FENNEL cropped trousers","H&M","Bottoms",2500
"hm-kaggle-0670049003",3,"FENNEL cropped trousers","H&M","Bottoms",2501
"hm-kaggle-0670049004",3,"FENNEL cropped trousers","H&M","Bottoms",2502
"hm-kaggle-0670061001",3,"KRISS ONE SHOULDER LS","H&M","Tops",2503
"hm-kaggle-0670061002",3,"KRISS ONE SHOULDER LS","H&M","Tops",2504
"hm-kaggle-0670063001",3,"Flirty Disa ring pk","H&M","Jewelry",2505
"hm-kaggle-0670063002",3,"Flirty Disa ring pk","H&M","Jewelry",2506
"hm-kaggle-0670077001",3,"Tie Basic Silk Rips 6cm","H&M","Accessories",2507
"hm-kaggle-0670077002",3,"Tie Basic Silk Rips 6cm","H&M","Accessories",2508
"hm-kaggle-0670079001",3,"Bowtie Basic Silk Rips","H&M","Accessories",2509
"hm-kaggle-0670080001",3,"Tie Basic Silk Rips 7cm","H&M","Accessories",2510
"hm-kaggle-0670080002",3,"Tie Basic Silk Rips 7cm","H&M","Accessories",2511
"hm-kaggle-0670081001",3,"Tie Jeeves 6cm","H&M","Accessories",2512
"hm-kaggle-0670088001",3,"Flirty Leaf Filigree ab","H&M","Accessories",2513
"hm-kaggle-0670107002",3,"Skinny Tapered Medicine","H&M","Bottoms",2514
"hm-kaggle-0670107006",3,"Skinny Carrot Medicine","H&M","Bottoms",2515
"hm-kaggle-0670107007",3,"Skinny Carrot Medicine","H&M","Bottoms",2516
"hm-kaggle-0670107009",3,"Skinny Tapered Medicine","H&M","Bottoms",2517
"hm-kaggle-0670110001",3,"Leah lace top","H&M","Tops",2518
"hm-kaggle-0670115001",3,"Cobra super skinny","H&M","Bottoms",2519
"hm-kaggle-0670115002",3,"Cobra super skinny","H&M","Bottoms",2520
"hm-kaggle-0670115003",3,"Cobra super skinny","H&M","Bottoms",2521
"hm-kaggle-0670119001",3,"Straight Selvedge","H&M","Bottoms",2522
"hm-kaggle-0670119003",3,"Straight Selvedge","H&M","Bottoms",2523
"hm-kaggle-0670123001",3,"Slim Straight Altered","H&M","Bottoms",2524
"hm-kaggle-0670123002",3,"Slim Straight Altered","H&M","Bottoms",2525
"hm-kaggle-0670125001",3,"Eazy Cord Mix Cap","H&M","Accessories",2526
"hm-kaggle-0670138001",3,"RA + conscious","H&M","Bottoms",2527
"hm-kaggle-0670138002",3,"RA + conscious","H&M","Bottoms",2528
"hm-kaggle-0670148001",3,"LOGG Tank top lace","H&M","Tops",2529
"hm-kaggle-0670153001",3,"Veronica - SPEED","H&M","Dresses",2530
"hm-kaggle-0670155001",3,"LOGG Kriss dress","H&M","Dresses",2531
"hm-kaggle-0670169001",3,"W ROSSO SKIRT","H&M","Bottoms",2532
"hm-kaggle-0670169002",3,"W ROSSO SKIRT","H&M","Bottoms",2533
"hm-kaggle-0670297001",3,"Edwards long fake down jacket","H&M","Outerwear",2534
"hm-kaggle-0670316001",3,"Flirty Leaf necklace","H&M","Jewelry",2535
"hm-kaggle-0670316002",3,"Flirty Leaf necklace","H&M","Jewelry",2536
"hm-kaggle-0670334001",3,"ZORROW CLEAN","H&M","Tops",2537
"hm-kaggle-0670334003",3,"ZORROW CLEAN","H&M","Tops",2538
"hm-kaggle-0670334004",3,"ZORROW CLEAN","H&M","Tops",2539
"hm-kaggle-0670334005",3,"ZORROW CLEAN","H&M","Tops",2540
"hm-kaggle-0670334006",3,"ZORROW CLEAN","H&M","Tops",2541
"hm-kaggle-0670334008",3,"ZORROW CLEAN","H&M","Tops",2542
"hm-kaggle-0670334010",3,"ZORROW CLEAN","H&M","Tops",2543
"hm-kaggle-0670334012",3,"ZORROW CLEAN","H&M","Tops",2544
"hm-kaggle-0670334015",3,"ZORROW CLEAN","H&M","Tops",2545
"hm-kaggle-0670334016",3,"ZORROW CLEAN","H&M","Tops",2546
"hm-kaggle-0670334022",3,"ZORROW CLEAN","H&M","Tops",2547
"hm-kaggle-0670334023",3,"ZORROW CLEAN","H&M","Tops",2548
"hm-kaggle-0670334024",3,"ZORROW CLEAN","H&M","Tops",2549
"hm-kaggle-0670334025",3,"ZORROW CLEAN","H&M","Tops",2550
"hm-kaggle-0670334030",3,"ZORROW CLEAN(1)","H&M","Tops",2551
"hm-kaggle-0670334031",3,"ZORROW CLEAN(1)","H&M","Tops",2552
"hm-kaggle-0670396001",3,"CS Cinnamon Dress","H&M","Dresses",2553
"hm-kaggle-0670424001",3,"SPEED Panda","H&M","Tops",2554
"hm-kaggle-0670424002",3,"SPEED Panda","H&M","Tops",2555
"hm-kaggle-0670430001",3,"Ripley Col. Block","H&M","Tops",2556
"hm-kaggle-0670430002",3,"Ripley Col. Block","H&M","Tops",2557
"hm-kaggle-0670431001",3,"Jessica Dress","H&M","Dresses",2558
"hm-kaggle-0670433001",3,"Desert Top","H&M","Tops",2559
"hm-kaggle-0670433002",3,"Desert Top","H&M","Tops",2560
"hm-kaggle-0670437002",3,"ED Golden Eagle SPEED","H&M","Outerwear",2561
"hm-kaggle-0670485001",3,"PE ELLA COAT","H&M","Outerwear",2562
"hm-kaggle-0670499002",3,"Sebastian top","H&M","Tops",2563
"hm-kaggle-0670507001",3,"Vimmerby","H&M","Tops",2564
"hm-kaggle-0670512002",3,"Gymbag Simon Nylon","H&M","Accessories",2565
"hm-kaggle-0670512003",3,"Bag Simon Gym","H&M","Accessories",2566
"hm-kaggle-0670533002",3,"World Cup LS Tee","H&M","Tops",2567
"hm-kaggle-0670535001",3,"Watermelon","H&M","Tops",2568
"hm-kaggle-0670538001",3,"World Cup SS Tee","H&M","Tops",2569
"hm-kaggle-0670538002",3,"World Cup SS Tee","H&M","Tops",2570
"hm-kaggle-0670538003",3,"World Cup SS Tee","H&M","Tops",2571
"hm-kaggle-0670538004",3,"World Cup SS Tee","H&M","Tops",2572
"hm-kaggle-0670538005",3,"World Cup SS Tee","H&M","Tops",2573
"hm-kaggle-0670538006",3,"World Cup SS Tee","H&M","Tops",2574
"hm-kaggle-0670538007",3,"World Cup SS Tee","H&M","Tops",2575
"hm-kaggle-0670538008",3,"World Cup SS Tee","H&M","Tops",2576
"hm-kaggle-0670634001",3,"Ebbe blouse","H&M","Tops",2577
"hm-kaggle-0670645001",3,"PE ALEK POLO","H&M","Tops",2578
"hm-kaggle-0670645002",3,"PE ALEK POLO","H&M","Tops",2579
"hm-kaggle-0670655001",3,"Olivia dress","H&M","Tops",2580
"hm-kaggle-0670655002",3,"Olivia dress","H&M","Tops",2581
"hm-kaggle-0670655003",3,"Olivia dress","H&M","Tops",2582
"hm-kaggle-0670687001",3,"Queen B","H&M","Bottoms",2583
"hm-kaggle-0670687002",3,"Queen B","H&M","Bottoms",2584
"hm-kaggle-0670687004",3,"Queen B","H&M","Bottoms",2585
"hm-kaggle-0670691001",3,"PE HEIDI CASHMERE","H&M","Tops",2586
"hm-kaggle-0670691002",3,"PE HEIDI CASHMERE","H&M","Tops",2587
"hm-kaggle-0670691003",3,"PE HEIDI CASHMERE","H&M","Tops",2588
"hm-kaggle-0670722001",3,"Alvaro slim waistcoat","H&M","Outerwear",2589
"hm-kaggle-0670734001",3,"Joy AOP swimsuit","H&M","Swimwear",2590
"hm-kaggle-0670737001",3,"speed summer ankle","H&M","Accessories",2591
"hm-kaggle-0670737002",3,"speed summer ankle","H&M","Accessories",2592
"hm-kaggle-0670746001",3,"Sally drawstring shopper","H&M","Accessories",2593
"hm-kaggle-0670752001",3,"PE VALERIE","H&M","Tops",2594
"hm-kaggle-0670752002",3,"PE VALERIE","H&M","Tops",2595
"hm-kaggle-0670752003",3,"PE VALERIE","H&M","Tops",2596
"hm-kaggle-0670843001",3,"Lassie Cable Cardigan","H&M","Tops",2597
"hm-kaggle-0670879002",3,"Kendall Dress","H&M","Dresses",2598
"hm-kaggle-0670942001",3,"W GENOVA TRS EQ","H&M","Bottoms",2599
"hm-kaggle-0670942002",3,"W GENOVA TRS EQ","H&M","Bottoms",2600
"hm-kaggle-0670942003",3,"W GENOVA TRS EQ","H&M","Bottoms",2601
"hm-kaggle-0670942005",3,"W GENOVA TRS EQ","H&M","Bottoms",2602
"hm-kaggle-0670942006",3,"W GENOVA TRS EQ","H&M","Bottoms",2603
"hm-kaggle-0670942007",3,"W GENOVA TRS EQ","H&M","Bottoms",2604
"hm-kaggle-0670942008",3,"W GENOVA TRS EQ","H&M","Bottoms",2605
"hm-kaggle-0670943001",3,"W REGGIO DRESS EQ","H&M","Dresses",2606
"hm-kaggle-0670943002",3,"W REGGIO DRESS EQ","H&M","Dresses",2607
"hm-kaggle-0670944001",3,"W LIDO DRESS EQ","H&M","Dresses",2608
"hm-kaggle-0670944002",3,"W LIDO DRESS EQ","H&M","Dresses",2609
"hm-kaggle-0670946001",3,"W TROPEA DRESS EQ","H&M","Dresses",2610
"hm-kaggle-0670947001",3,"W BLACKPOOL SHIRT","H&M","Tops",2611
"hm-kaggle-0670947002",3,"W BLACKPOOL SHIRT","H&M","Tops",2612
"hm-kaggle-0670949001",3,"W VICTORIA DRESS EQ","H&M","Dresses",2613
"hm-kaggle-0670949002",3,"W VICTORIA DRESS EQ","H&M","Dresses",2614
"hm-kaggle-0670950001",3,"W RAFAELA DRESS EQ","H&M","Dresses",2615
"hm-kaggle-0670950002",3,"W RAFAELA DRESS EQ","H&M","Dresses",2616
"hm-kaggle-0670950003",3,"W RAFAELA DRESS EQ","H&M","Dresses",2617
"hm-kaggle-0670950004",3,"W RAFAELA DRESS EQ","H&M","Dresses",2618
"hm-kaggle-0670952001",3,"W BAT TOP EQ","H&M","Tops",2619
"hm-kaggle-0670952002",3,"W BAT TOP EQ","H&M","Tops",2620
"hm-kaggle-0670953001",3,"W CSP ETON DRESS","H&M","Dresses",2621
"hm-kaggle-0670954001",3,"W CAROL TOP","H&M","Tops",2622
"hm-kaggle-0670954003",3,"W CAROL TOP","H&M","Tops",2623
"hm-kaggle-0670983001",3,"Billy Tee","H&M","Tops",2624
"hm-kaggle-0670983004",3,"Billy Tee","H&M","Tops",2625
"hm-kaggle-0670983005",3,"Billy Tee","H&M","Tops",2626
"hm-kaggle-0670983006",3,"Billy Tee","H&M","Tops",2627
"hm-kaggle-0670983008",3,"Billy Tee","H&M","Tops",2628
"hm-kaggle-0671015001",3,"Secretary blouse","H&M","Tops",2629
"hm-kaggle-0671015002",3,"Secretary blouse","H&M","Tops",2630
"hm-kaggle-0671022001",3,"Alien","H&M","Tops",2631
"hm-kaggle-0671026001",3,"Rick Check Cap","H&M","Accessories",2632
"hm-kaggle-0671045001",3,"Triangl knit","H&M","Tops",2633
"hm-kaggle-0671045002",3,"Triangl knit","H&M","Tops",2634
"hm-kaggle-0671047001",3,"Clay biker","H&M","Tops",2635
"hm-kaggle-0671102001",3,"LOGG Bayonne dress","H&M","Dresses",2636
"hm-kaggle-0671131001",3,"Glove Basic Leather M/C","H&M","Accessories",2637
"hm-kaggle-0671131002",3,"Basic Leather Glove M/C","H&M","Accessories",2638
"hm-kaggle-0671132001",3,"Basic Suede Glove M/C","H&M","Accessories",2639
"hm-kaggle-0671132003",3,"Basic Suede Glove M/C","H&M","Accessories",2640
"hm-kaggle-0671189001",3,"Klara Headband","H&M","Accessories",2641
"hm-kaggle-0671206001",3,"Trumpet shorts","H&M","Bottoms",2642
"hm-kaggle-0671206002",3,"Trumpet shorts","H&M","Bottoms",2643
"hm-kaggle-0671213001",3,"Tie Animal Embroidery","H&M","Accessories",2644
"hm-kaggle-0671232002",3,"Sally Skirt","H&M","Bottoms",2645
"hm-kaggle-0671249001",3,"Meyer ballerina","H&M","Shoes",2646
"hm-kaggle-0671255001",3,"HAL Pumpkin aliceband","H&M","Accessories",2647
"hm-kaggle-0671326001",3,"Joey","H&M","Tops",2648
"hm-kaggle-0671326002",3,"Joey","H&M","Tops",2649
"hm-kaggle-0671334001",3,"Kling ballerina","H&M","Shoes",2650
"hm-kaggle-0671385002",3,"Addison belted waist trs","H&M","Bottoms",2651
"hm-kaggle-0671423001",3,"Tie Bold Stripe","H&M","Accessories",2652
"hm-kaggle-0671423002",3,"Tie Bold Stripe","H&M","Accessories",2653
"hm-kaggle-0671433001",3,"ED Dottie blouse","H&M","Tops",2654
"hm-kaggle-0671433004",3,"ED Dottie blouse","H&M","Tops",2655
"hm-kaggle-0671438001",3,"Topanga","H&M","Dresses",2656
"hm-kaggle-0671440002",3,"Tie Spotty","H&M","Accessories",2657
"hm-kaggle-0671441001",3,"Tie Text Stripe","H&M","Accessories",2658
"hm-kaggle-0671444001",3,"Dasiy tee","H&M","Tops",2659
"hm-kaggle-0671453001",3,"Emina","H&M","Tops",2660
"hm-kaggle-0671453002",3,"Emina","H&M","Tops",2661
"hm-kaggle-0671488001",3,"EDC MAYBE BLOUSE","H&M","Tops",2662
"hm-kaggle-0671491001",3,"EDC CAROL TRS","H&M","Bottoms",2663
"hm-kaggle-0671497001",3,"EDC IRINA SHIRT","H&M","Tops",2664
"hm-kaggle-0671502001",3,"EDC TRISTAN DRESS","H&M","Dresses",2665
"hm-kaggle-0671505001",3,"EDC ROMAN BLOUSE","H&M","Tops",2666
"hm-kaggle-0671505002",3,"EDC ROMAN BLOUSE","H&M","Tops",2667
"hm-kaggle-0671505004",3,"EDC ROMAN BLOUSE","H&M","Tops",2668
"hm-kaggle-0671631006",3,"Lark Blouse","H&M","Tops",2669
"hm-kaggle-0671515001",3,"EDC J CARLOTTA POLO TOP","H&M","Tops",2670
"hm-kaggle-0671515003",3,"EDC J CARLOTTA POLO TOP","H&M","Tops",2671
"hm-kaggle-0671523001",3,"&DENIM Straight RW","H&M","Bottoms",2672
"hm-kaggle-0671540001",3,"KIM backpack","H&M","Accessories",2673
"hm-kaggle-0671540004",3,"KIM backpack","H&M","Accessories",2674
"hm-kaggle-0671540005",3,"KIM backpack","H&M","Accessories",2675
"hm-kaggle-0671553001",3,"Camille cardigan","H&M","Tops",2676
"hm-kaggle-0671553002",3,"Camille cardigan","H&M","Tops",2677
"hm-kaggle-0671553003",3,"Camille cardigan","H&M","Tops",2678
"hm-kaggle-0671553006",3,"Camille cardigan","H&M","Tops",2679
"hm-kaggle-0671668004",3,"Buto top","H&M","Tops",2680
"hm-kaggle-0671553008",3,"Camille cardigan","H&M","Tops",2681
"hm-kaggle-0671554001",3,"Kenzie sandalette","H&M","Shoes",2682
"hm-kaggle-0671556001",3,"Skye pump","H&M","Shoes",2683
"hm-kaggle-0671579001",3,"ELENA baselayer","H&M","Bottoms",2684
"hm-kaggle-0671596001",3,"2p Basic Scrunchie","H&M","Accessories",2685
"hm-kaggle-0671599001",3,"Turner stretch polo","H&M","Tops",2686
"hm-kaggle-0671599002",3,"Turner stretch polo","H&M","Tops",2687
"hm-kaggle-0671599003",3,"Turner stretch polo","H&M","Tops",2688
"hm-kaggle-0671599004",3,"Turner stretch polo","H&M","Tops",2689
"hm-kaggle-0671599005",3,"Turner stretch polo","H&M","Tops",2690
"hm-kaggle-0671599006",3,"Turner stretch polo","H&M","Tops",2691
"hm-kaggle-0671599007",3,"Turner stretch polo","H&M","Tops",2692
"hm-kaggle-0671599009",3,"Turner stretch polo","H&M","Tops",2693
"hm-kaggle-0671599011",3,"Turner stretch polo","H&M","Tops",2694
"hm-kaggle-0671599012",3,"Turner stretch polo","H&M","Tops",2695
"hm-kaggle-0671599013",3,"Turner stretch polo","H&M","Tops",2696
"hm-kaggle-0671600001",3,"Pack Bowtie Basic","H&M","Accessories",2697
"hm-kaggle-0671600002",3,"Pack Bowtie Basic","H&M","Accessories",2698
"hm-kaggle-0671618001",3,"ALABASTER roundneck","H&M","Tops",2699
"hm-kaggle-0671624001",3,"Careno","H&M","Shoes",2700
"hm-kaggle-0671636001",3,"Float playsuit","H&M","Dresses",2701
"hm-kaggle-0671636003",3,"Float playsuit","H&M","Dresses",2702
"hm-kaggle-0671641001",3,"Chocolate chip dress","H&M","Dresses",2703
"hm-kaggle-0671646003",3,"Biaritz top","H&M","Tops",2704
"hm-kaggle-0671646004",3,"Biaritz top","H&M","Tops",2705
"hm-kaggle-0671650006",3,"Million dress","H&M","Dresses",2706
"hm-kaggle-0671650007",3,"Million dress","H&M","Dresses",2707
"hm-kaggle-0671657007",3,"Sloth top","H&M","Tops",2708
"hm-kaggle-0671657008",3,"Sloth top","H&M","Tops",2709
"hm-kaggle-0671657010",3,"Sloth top","H&M","Tops",2710
"hm-kaggle-0671659002",3,"Tuna Tunic","H&M","Tops",2711
"hm-kaggle-0671668005",3,"Buto top","H&M","Tops",2712
"hm-kaggle-0671691002",3,"Orm blouse","H&M","Tops",2713
"hm-kaggle-0671691003",3,"Orm blouse","H&M","Tops",2714
"hm-kaggle-0671693002",3,"Lizard Dress","H&M","Dresses",2715
"hm-kaggle-0671693003",3,"Lizard Dress","H&M","Dresses",2716
"hm-kaggle-0671694003",3,"Smocky top","H&M","Tops",2717
"hm-kaggle-0671694004",3,"Smocky top","H&M","Tops",2718
"hm-kaggle-0671695001",3,"Catana","H&M","Shoes",2719
"hm-kaggle-0671700003",3,"Natasha dress","H&M","Dresses",2720
"hm-kaggle-0671722001",3,"CSP Coralie bodycon dress","H&M","Dresses",2721
"hm-kaggle-0671722002",3,"CSP Coralie bodycon dress","H&M","Dresses",2722
"hm-kaggle-0671776001",3,"Bow TRIS","H&M","Bottoms",2723
"hm-kaggle-0671776002",3,"Bow TRIS","H&M","Bottoms",2724
"hm-kaggle-0671777001",3,"Roll Up Tee","H&M","Tops",2725
"hm-kaggle-0671777002",3,"Roll Up Tee","H&M","Tops",2726
"hm-kaggle-0671777003",3,"Roll Up Tee","H&M","Tops",2727
"hm-kaggle-0671777004",3,"Roll Up Tee","H&M","Tops",2728
"hm-kaggle-0671777005",3,"Roll Up Tee","H&M","Tops",2729
"hm-kaggle-0671777006",3,"Roll Up Tee","H&M","Tops",2730
"hm-kaggle-0671777014",3,"Roll Up Tee","H&M","Tops",2731
"hm-kaggle-0671777015",3,"Roll Up Tee","H&M","Tops",2732
"hm-kaggle-0671777017",3,"Roll Up Tee","H&M","Tops",2733
"hm-kaggle-0671777021",3,"Roll Up Tee","H&M","Tops",2734
"hm-kaggle-0671777022",3,"Roll Up Tee","H&M","Tops",2735
"hm-kaggle-0671777025",3,"Roll Up Tee","H&M","Tops",2736
"hm-kaggle-0671777027",3,"Roll Up Tee","H&M","Tops",2737
"hm-kaggle-0671777028",3,"Roll Up Tee","H&M","Tops",2738
"hm-kaggle-0671777030",3,"Roll Up Tee","H&M","Tops",2739
"hm-kaggle-0671777033",3,"Roll Up Tee","H&M","Tops",2740
"hm-kaggle-0671777034",3,"Roll Up Tee","H&M","Tops",2741
"hm-kaggle-0671777035",3,"Roll Up Tee","H&M","Tops",2742
"hm-kaggle-0673949001",3,"OL JOI PQ Sneaker","H&M","Shoes",2743
"hm-kaggle-0671777036",3,"Roll Up Tee","H&M","Tops",2744
"hm-kaggle-0671777037",3,"Roll Up Tee","H&M","Tops",2745
"hm-kaggle-0671777038",3,"Roll Up Tee","H&M","Tops",2746
"hm-kaggle-0671777039",3,"Roll Up Tee","H&M","Tops",2747
"hm-kaggle-0671777040",3,"Roll Up Tee","H&M","Tops",2748
"hm-kaggle-0671777041",3,"Roll Up Tee","H&M","Tops",2749
"hm-kaggle-0671777042",3,"Roll Up Tee","H&M","Tops",2750
"hm-kaggle-0671777044",3,"Roll Up Tee","H&M","Tops",2751
"hm-kaggle-0671778001",3,"Bracelet Kendrick Pack CO","H&M","Jewelry",2752
"hm-kaggle-0671809001",3,"Malin court sneaker","H&M","Shoes",2753
"hm-kaggle-0671809002",3,"Malin court sneaker","H&M","Shoes",2754
"hm-kaggle-0671809003",3,"Malin court sneaker","H&M","Shoes",2755
"hm-kaggle-0671809004",3,"Malin court sneaker","H&M","Shoes",2756
"hm-kaggle-0671809005",3,"Malin court sneaker","H&M","Shoes",2757
"hm-kaggle-0671809006",3,"Malin court sneaker","H&M","Shoes",2758
"hm-kaggle-0671809008",3,"Malin court sneaker","H&M","Shoes",2759
"hm-kaggle-0671809009",3,"Malin court sneaker","H&M","Shoes",2760
"hm-kaggle-0671809010",3,"Malin court sneaker","H&M","Shoes",2761
"hm-kaggle-0671809013",3,"Malin court sneaker","H&M","Shoes",2762
"hm-kaggle-0671809014",3,"Malin court sneaker","H&M","Shoes",2763
"hm-kaggle-0671852002",3,"Gwen Jersey Top","H&M","Tops",2764
"hm-kaggle-0671852003",3,"Gwen Jersey Top","H&M","Tops",2765
"hm-kaggle-0671852004",3,"Gwen Jersey Top","H&M","Tops",2766
"hm-kaggle-0671861001",3,"Ceasar slim or Chewbacca","H&M","Bottoms",2767
"hm-kaggle-0671936001",3,"Porter cashmere scarf","H&M","Accessories",2768
"hm-kaggle-0671936002",3,"Porter cashmere scarf","H&M","Accessories",2769
"hm-kaggle-0671936003",3,"Porter cashmere scarf","H&M","Accessories",2770
"hm-kaggle-0671936004",3,"Porter cashmere scarf","H&M","Accessories",2771
"hm-kaggle-0671949001",3,"PE PRINGLES","H&M","Tops",2772
"hm-kaggle-0671949002",3,"PE PRINGLES","H&M","Tops",2773
"hm-kaggle-0671973001",3,"ANDERS LS POLO","H&M","Tops",2774
"hm-kaggle-0671973002",3,"ANDERS LS POLO","H&M","Tops",2775
"hm-kaggle-0671973003",3,"ANDERS LS POLO","H&M","Tops",2776
"hm-kaggle-0671973004",3,"ANDERS LS POLO","H&M","Tops",2777
"hm-kaggle-0671973006",3,"ANDERS LS POLO","H&M","Tops",2778
"hm-kaggle-0671974001",3,"PE PRINGLE RIB KNIT","H&M","Tops",2779
"hm-kaggle-0671974002",3,"PE PRINGLE RIB KNIT","H&M","Tops",2780
"hm-kaggle-0671985001",3,"JEKYL TWIST SWEATSHIRT","H&M","Tops",2781
